1	0	2146494.51417383	2146494.51417383
1	0	2146537.94098788	2146537.94098788
2	1	2146494.51417383	2146494.51417383
2	0	2131365.72754974	2131365.72754974
3	1	2131365.72754974	2131365.72754974
3	2	2146494.51417383	2146494.51417383
4	2	2131365.72754974	2131365.72754974
4	3	2146494.51417383	2146494.51417383
5	3	2131365.72754974	2131365.72754974
5	4	2146494.51417383	2146494.51417383
6	4	2131365.72754974	2131365.72754974
6	5	2146494.51417383	2146494.51417383
7	6	2146494.51417383	2146494.51417383
7	5	2131365.72754974	2131365.72754974
8	7	2146494.51417383	2146494.51417383
8	6	2131365.72754974	2131365.72754974
9	8	2146494.51417383	2146494.51417383
9	7	2131365.72754974	2131365.72754974
10	9	2146494.51417383	2146494.51417383
10	8	2131365.72754974	2131365.72754974
11	10	2146494.51417383	2146494.51417383
11	9	2131365.72754974	2131365.72754974
12	10	2131365.72754974	2131365.72754974
12	11	2146494.51417383	2146494.51417383
13	11	2131365.72754974	2131365.72754974
13	12	2146494.51417383	2146494.51417383
14	12	2131365.72754974	2131365.72754974
14	13	2146494.51417383	2146494.51417383
15	14	2146494.51417383	2146494.51417383
15	13	2131365.72754974	2131365.72754974
16	15	2146494.51417383	2146494.51417383
17	16	2146494.51417383	2146494.51417383
16	14	2131365.72754974	2131365.72754974
18	17	2146494.51417383	2146494.51417383
19	18	2146494.51417383	2146494.51417383
17	15	2131365.72754974	2131365.72754974
20	19	2146494.51417383	2146494.51417383
18	16	2131365.72754974	2131365.72754974
21	20	2146494.51417383	2146494.51417383
19	17	2131365.72754974	2131365.72754974
22	21	2146494.51417383	2146494.51417383
20	18	2131365.72754974	2131365.72754974
23	22	2146494.51417383	2146494.51417383
21	19	2131365.72754974	2131365.72754974
24	23	2146494.51417383	2146494.51417383
25	24	2146494.51417383	2146494.51417383
26	25	2146494.51417383	2146494.51417383
22	20	2131365.72754974	2131365.72754974
27	26	2146494.51417383	2146494.51417383
28	27	2146494.51417383	2146494.51417383
29	28	2146494.51417383	2146494.51417383
23	21	2131365.72754974	2131365.72754974
30	29	2146494.51417383	2146494.51417383
24	22	2131365.72754974	2131365.72754974
31	30	2146494.51417383	2146494.51417383
25	23	2131365.72754974	2131365.72754974
26	24	2131365.72754974	2131365.72754974
27	25	2131365.72754974	2131365.72754974
32	31	2146494.51417383	2146494.51417383
28	26	2131365.72754974	2131365.72754974
33	32	2146494.51417383	2146494.51417383
29	27	2131365.72754974	2131365.72754974
34	33	2146494.51417383	2146494.51417383
30	28	2131365.72754974	2131365.72754974
35	34	2146494.51417383	2146494.51417383
31	29	2131365.72754974	2131365.72754974
36	35	2146494.51417383	2146494.51417383
32	30	2131365.72754974	2131365.72754974
33	31	2131365.72754974	2131365.72754974
34	32	2131365.72754974	2131365.72754974
37	36	2146494.51417383	2146494.51417383
38	37	2146494.51417383	2146494.51417383
35	33	2131365.72754974	2131365.72754974
36	34	2131365.72754974	2131365.72754974
39	38	2146494.51417383	2146494.51417383
37	35	2131365.72754974	2131365.72754974
40	39	2146494.51417383	2146494.51417383
38	36	2131365.72754974	2131365.72754974
39	37	2131365.72754974	2131365.72754974
40	38	2131365.72754974	2131365.72754974
41	40	2146494.51417383	2146494.51417383
42	41	2146494.51417383	2146494.51417383
41	39	2131365.72754974	2131365.72754974
42	40	2131365.72754974	2131365.72754974
43	42	2146494.51417383	2146494.51417383
43	41	2131365.72754974	2131365.72754974
44	43	2146494.51417383	2146494.51417383
44	42	2131365.72754974	2131365.72754974
45	44	2146494.51417383	2146494.51417383
45	43	2131365.72754974	2131365.72754974
46	45	2146494.51417383	2146494.51417383
46	44	2131365.72754974	2131365.72754974
47	45	2131365.72754974	2131365.72754974
47	46	2146494.51417383	2146494.51417383
48	46	2131365.72754974	2131365.72754974
48	47	2146494.51417383	2146494.51417383
49	47	2131365.72754974	2131365.72754974
50	48	2131365.72754974	2131365.72754974
49	48	2146494.51417383	2146494.51417383
51	49	2131365.72754974	2131365.72754974
52	50	2131365.72754974	2131365.72754974
