1	0	2032325.45799387	2032325.45799387
2	0	2027202.60293556	2027202.60293556
3	1	2027202.60293556	2027202.60293556
4	2	2027202.60293556	2027202.60293556
5	3	2027202.60293556	2027202.60293556
6	4	2027202.60293556	2027202.60293556
7	5	2027202.60293556	2027202.60293556
8	6	2027202.60293556	2027202.60293556
9	7	2027202.60293556	2027202.60293556
10	8	2027202.60293556	2027202.60293556
11	9	2027202.60293556	2027202.60293556
12	10	2027202.60293556	2027202.60293556
13	11	2027202.60293556	2027202.60293556
14	12	2027202.60293556	2027202.60293556
15	13	2027202.60293556	2027202.60293556
16	14	2027202.60293556	2027202.60293556
17	15	2027202.60293556	2027202.60293556
18	16	2027202.60293556	2027202.60293556
19	17	2027202.60293556	2027202.60293556
20	18	2027202.60293556	2027202.60293556
21	19	2027202.60293556	2027202.60293556
22	20	2027202.60293556	2027202.60293556
23	21	2027202.60293556	2027202.60293556
24	22	2027202.60293556	2027202.60293556
25	23	2027202.60293556	2027202.60293556
26	24	2027202.60293556	2027202.60293556
27	25	2027202.60293556	2027202.60293556
28	26	2027202.60293556	2027202.60293556
29	27	2027202.60293556	2027202.60293556
30	28	2027202.60293556	2027202.60293556
31	29	2027202.60293556	2027202.60293556
32	30	2027202.60293556	2027202.60293556
33	31	2027202.60293556	2027202.60293556
34	32	2027202.60293556	2027202.60293556
35	33	2027202.60293556	2027202.60293556
36	34	2027202.60293556	2027202.60293556
37	35	2027202.60293556	2027202.60293556
