1	0	2150358.74613365	2150358.74613365
2	0	2149248.57453153	2149248.57453153
3	1	2149248.57453153	2149248.57453153
4	2	2149248.57453153	2149248.57453153
5	3	2149248.57453153	2149248.57453153
6	4	2149248.57453153	2149248.57453153
7	5	2149248.57453153	2149248.57453153
8	6	2149248.57453153	2149248.57453153
9	7	2149248.57453153	2149248.57453153
10	8	2149248.57453153	2149248.57453153
11	9	2149248.57453153	2149248.57453153
12	10	2149248.57453153	2149248.57453153
13	11	2149248.57453153	2149248.57453153
14	12	2149248.57453153	2149248.57453153
15	13	2149248.57453153	2149248.57453153
16	14	2149248.57453153	2149248.57453153
17	15	2149248.57453153	2149248.57453153
18	16	2149248.57453153	2149248.57453153
19	17	2149248.57453153	2149248.57453153
20	18	2149248.57453153	2149248.57453153
21	19	2149248.57453153	2149248.57453153
22	20	2149248.57453153	2149248.57453153
23	21	2149248.57453153	2149248.57453153
24	22	2149248.57453153	2149248.57453153
25	23	2149248.57453153	2149248.57453153
26	24	2149248.57453153	2149248.57453153
27	25	2149248.57453153	2149248.57453153
28	26	2149248.57453153	2149248.57453153
29	27	2149248.57453153	2149248.57453153
30	28	2149248.57453153	2149248.57453153
31	29	2149248.57453153	2149248.57453153
32	30	2149248.57453153	2149248.57453153
33	31	2149248.57453153	2149248.57453153
34	32	2149248.57453153	2149248.57453153
35	33	2149248.57453153	2149248.57453153
36	34	2149248.57453153	2149248.57453153
37	35	2149248.57453153	2149248.57453153
38	36	2149248.57453153	2149248.57453153
39	37	2149248.57453153	2149248.57453153
40	38	2149248.57453153	2149248.57453153
41	39	2149248.57453153	2149248.57453153
42	40	2149248.57453153	2149248.57453153
43	41	2149248.57453153	2149248.57453153
44	42	2149248.57453153	2149248.57453153
45	43	2149248.57453153	2149248.57453153
46	44	2149248.57453153	2149248.57453153
47	45	2149248.57453153	2149248.57453153
48	46	2149248.57453153	2149248.57453153
49	47	2149248.57453153	2149248.57453153
50	48	2149248.57453153	2149248.57453153
51	49	2149248.57453153	2149248.57453153
