1966506.61202968	1956756.2341048	1956756.2341048	99.999
1956969.84999207	1956756.2341048	1956756.2341048	99.99800001
1964118.89014814	1956756.2341048	1956756.2341048	99.9970000299999
1961257.99519025	1956756.2341048	1956756.2341048	99.9960000599996
1959411.96375511	1956756.2341048	1956756.2341048	99.995000099999
1969034.08705696	1956756.2341048	1956756.2341048	99.994000149998
1970317.09532219	1956756.2341048	1956756.2341048	99.9930002099965
1959654.05966042	1956756.2341048	1956756.2341048	99.9920002799944
1968977.01553741	1956756.2341048	1956756.2341048	99.9910003599916
1971347.57082702	1956756.2341048	1956756.2341048	99.990000449988
1964122.82245084	1956756.2341048	1956756.2341048	99.9890005499835
1960253.66851457	1956756.2341048	1956756.2341048	99.988000659978
1963643.90102614	1956756.2341048	1956756.2341048	99.9870007799715
1957213.80621208	1956756.2341048	1956756.2341048	99.9860009099637
1956564.03375394	1956564.03375394	1956564.03375394	99.9850010499546
1962201.42180121	1956564.03375394	1956564.03375394	99.9840011999441
1966878.92315189	1956564.03375394	1956564.03375394	99.9830013599321
1970815.43689023	1956564.03375394	1956564.03375394	99.9820015299185
1960520.56466123	1956564.03375394	1956564.03375394	99.9810017099032
1961686.80074766	1956564.03375394	1956564.03375394	99.9800018998861
1978187.45791176	1956564.03375394	1956564.03375394	99.9790020998671
1970637.12048935	1956564.03375394	1956564.03375394	99.9780023098461
1970584.82054772	1956564.03375394	1956564.03375394	99.977002529823
1966667.23628713	1956564.03375394	1956564.03375394	99.9760027597977
1958010.06482505	1956564.03375394	1956564.03375394	99.9750029997701
1972301.37907805	1956564.03375394	1956564.03375394	99.9740032497401
1961201.32460827	1956564.03375394	1956564.03375394	99.9730035097076
1971391.28758799	1956564.03375394	1956564.03375394	99.9720037796725
1972873.53822285	1956564.03375394	1956564.03375394	99.9710040596348
1959271.40879961	1956564.03375394	1956564.03375394	99.9700043495942
1967926.34456726	1956564.03375394	1956564.03375394	99.9690046495507
1961584.54482062	1956564.03375394	1956564.03375394	99.9680049595042
1980481.02131036	1956564.03375394	1956564.03375394	99.9670052794546
1971660.51548858	1956564.03375394	1956564.03375394	99.9660056094018
1971576.93647044	1956564.03375394	1956564.03375394	99.9650059493457
1960150.12165468	1956564.03375394	1956564.03375394	99.9640062992862
1966292.58400173	1956564.03375394	1956564.03375394	99.9630066592232
1972329.81122371	1956564.03375394	1956564.03375394	99.9620070291567
1975708.38262684	1956564.03375394	1956564.03375394	99.9610074090864
1964951.88302016	1956564.03375394	1956564.03375394	99.9600077990123
1964949.62573695	1956564.03375394	1956564.03375394	99.9590081989343
1972304.63047547	1956564.03375394	1956564.03375394	99.9580086088523
1960254.89439212	1956564.03375394	1956564.03375394	99.9570090287662
1966172.87991618	1956564.03375394	1956564.03375394	99.9560094586759
1958488.40306362	1956564.03375394	1956564.03375394	99.9550098985813
1962861.92190371	1956564.03375394	1956564.03375394	99.9540103484824
1965322.44208644	1956564.03375394	1956564.03375394	99.9530108083789
1980062.6478567	1956564.03375394	1956564.03375394	99.9520112782708
1961110.25411439	1956564.03375394	1956564.03375394	99.951011758158
1965459.96045965	1956564.03375394	1956564.03375394	99.9500122480404
1966782.41523908	1956564.03375394	1956564.03375394	99.949012747918
1965300.4675442	1956564.03375394	1956564.03375394	99.9480132577905
1966473.60309116	1956564.03375394	1956564.03375394	99.9470137776579
1974796.14904369	1956564.03375394	1956564.03375394	99.9460143075201
1969108.23232967	1956564.03375394	1956564.03375394	99.9450148473771
1963473.50128505	1956564.03375394	1956564.03375394	99.9440153972286
1963527.98942275	1956564.03375394	1956564.03375394	99.9430159570746
1971840.1884161	1956564.03375394	1956564.03375394	99.9420165269151
1971941.12562626	1956564.03375394	1956564.03375394	99.9410171067498
1967268.79086489	1956564.03375394	1956564.03375394	99.9400176965787
1960816.477128	1956564.03375394	1956564.03375394	99.9390182964018
1966190.65898854	1956564.03375394	1956564.03375394	99.9380189062188
1968357.67425561	1956564.03375394	1956564.03375394	99.9370195260298
1966856.03980545	1956564.03375394	1956564.03375394	99.9360201558345
1974479.60266753	1956564.03375394	1956564.03375394	99.935020795633
1959490.76257301	1956564.03375394	1956564.03375394	99.934021445425
1962280.6486081	1956564.03375394	1956564.03375394	99.9330221052106
1958646.68114173	1956564.03375394	1956564.03375394	99.9320227749895
1958792.81315698	1956564.03375394	1956564.03375394	99.9310234547618
1969806.23660138	1956564.03375394	1956564.03375394	99.9300241445272
1969131.66882875	1956564.03375394	1956564.03375394	99.9290248442858
1972360.36752035	1956564.03375394	1956564.03375394	99.9280255540373
1959609.6129919	1956564.03375394	1956564.03375394	99.9270262737818
1965444.10544931	1956564.03375394	1956564.03375394	99.926027003519
1964770.75674334	1956564.03375394	1956564.03375394	99.925027743249
1963088.29800229	1956564.03375394	1956564.03375394	99.9240284929716
1965282.04253482	1956564.03375394	1956564.03375394	99.9230292526866
1968931.86684388	1956564.03375394	1956564.03375394	99.9220300223941
1961726.26685434	1956564.03375394	1956564.03375394	99.9210308020939
1960567.13518666	1956564.03375394	1956564.03375394	99.9200315917859
1971391.28758799	1956564.03375394	1956564.03375394	99.91903239147
1960703.72343126	1956564.03375394	1956564.03375394	99.9180332011461
1969619.5476772	1956564.03375394	1956564.03375394	99.9170340208141
1960340.07171985	1956564.03375394	1956564.03375394	99.9160348504739
1960752.24948464	1956564.03375394	1956564.03375394	99.9150356901254
1957922.39019836	1956564.03375394	1956564.03375394	99.9140365397685
